[ 0.05750886  0.09259785] 0
[ 0.04912169  0.09089947] 0
[ 0.01245913  0.03982377] 0
[ 0.07700437  0.00699068] 0
[ 0.02169132  0.02260072] 0
[ 0.02947799  0.00047588] 0
[ 0.01896387  0.04867568] 0
[ 0.09096102  0.02153032] 0
[ 0.04845036  0.03098852] 0
[ 0.0612449   0.00879256] 0
[ 0.04383916  0.01203896] 0
[ 0.065183    0.07240697] 0
[ 0.08062552  0.02873428] 0
[ 0.03459032  0.09097635] 0
[ 0.08670534  0.06239344] 0
[ 0.00320283  0.04123933] 0
[ 0.00871283  0.00362276] 0
[ 0.0592443   0.00272346] 0
[ 0.04767879  0.07258868] 0
[ 0.06382824  0.03408664] 0
[ 0.09665927  0.06244478] 0
[ 0.09497621  0.04963866] 0
[ 0.08834249  0.0025414 ] 0
[ 0.01124639  0.07189942] 0
[ 0.00435892  0.02410563] 0
[ 0.0961619   0.04683223] 0
[ 0.04284146  0.01169457] 0
[ 0.05230005  0.01836061] 0
[ 0.01203109  0.04995939] 0
[ 0.0060286   0.02147924] 0
[ 0.07839473  0.04162356] 0
[ 0.06039358  0.07510367] 0
[ 0.0037395   0.08884304] 0
[ 0.00233758  0.07331262] 0
[ 0.02108281  0.00421522] 0
[ 0.05674697  0.06603121] 0
[ 0.06573693  0.06015814] 0
[ 0.09430128  0.02655716] 0
[ 0.01458281  0.03009623] 0
[ 0.04614558  0.04465082] 0
[ 0.05053641  0.05739346] 0
[ 0.05299336  0.00800057] 0
[ 0.01677929  0.09593468] 0
[ 0.04733704  0.02808592] 0
[ 0.0048256   0.07676552] 0
[ 0.09788897  0.09911062] 0
[ 0.00094201  0.09459042] 0
[ 0.05722418  0.00410899] 0
[ 0.04534494  0.03636202] 0
[ 0.01695999  0.05253479] 0
[ 0.01416864  0.02775225] 0
[ 0.01287755  0.07271402] 0
[ 0.01017578  0.08329634] 0
[ 0.02916059  0.09468758] 0
[ 0.04733564  0.06443508] 0
[ 0.03261521  0.09398783] 0
[ 0.01546914  0.09820785] 0
[ 0.0107988   0.06456156] 0
[ 0.07056201  0.03310965] 0
[ 0.04318562  0.00949616] 0
[ 0.09195428  0.02078796] 0
[ 0.01737863  0.02032908] 0
[ 0.01829369  0.0542088 ] 0
[ 0.01706235  0.06180781] 0
[ 0.06540506  0.05369866] 0
[ 0.00365272  0.09842375] 0
[ 0.05934559  0.05622903] 0
[ 0.02704575  0.0165963 ] 0
[ 0.05043215  0.06638559] 0
[ 0.01510008  0.02783416] 0
[ 0.01139364  0.02257144] 0
[ 0.01853959  0.02743636] 0
[ 0.08348018  0.0575628 ] 0
[ 0.01006573  0.02984641] 0
[ 0.0204203  0.0733619] 0
[ 0.00439665  0.03104675] 0
[ 0.09853638  0.01707846] 0
[ 0.09600399  0.03650504] 0
[ 0.07347296  0.07077525] 0
[ 0.04664292  0.02507867] 0
[ 0.03016569  0.098224  ] 0
[ 0.08374327  0.00565269] 0
[ 0.00770895  0.06457391] 0
[ 0.05982769  0.02043697] 0
[ 0.02678692  0.08560551] 0
[ 0.07424931  0.06971133] 0
[ 0.01286614  0.08897805] 0
[ 0.03014735  0.0373762 ] 0
[ 0.08973525  0.00749086] 0
[ 0.09370605  0.0475191 ] 0
[ 0.09363073  0.0378524 ] 0
[ 0.05886128  0.01295855] 0
[ 0.06367335  0.01229556] 0
[ 0.09503351  0.03353168] 0
[ 0.04544075  0.01020174] 0
[ 0.05111866  0.09931316] 0
[ 0.05913572  0.02874965] 0
[ 0.07590112  0.01629155] 0
[ 0.06342788  0.03611749] 0
[ 0.05240322  0.05186871] 0
[ 0.06201602  0.07652355] 0
[ 0.05552923  0.04958979] 0
[ 0.0117804   0.02626934] 0
[ 0.0472259   0.01786804] 0
[ 0.01958081  0.07495659] 0
[ 0.01259212  0.05684771] 0
[ 0.08435326  0.09350596] 0
[ 0.03243999  0.03694648] 0
[ 0.00167142  0.02802201] 0
[ 0.03898928  0.0877141 ] 0
[ 0.02798393  0.0773336 ] 0
[ 0.04469301  0.03378812] 0
[ 0.00723033  0.09852168] 0
[ 0.03127001  0.09365336] 0
[ 0.09367571  0.06008402] 0
[ 0.09250644  0.01799455] 0
[ 0.06618165  0.04772619] 0
[ 0.05085119  0.04707839] 0
[ 0.0482926   0.02039846] 0
[ 0.05757622  0.09433992] 0
[ 0.06663543  0.05018712] 0
[ 0.09770324  0.02356756] 0
[ 0.08728288  0.04412227] 0
[ 0.09015665  0.05352168] 0
[ 0.01707815  0.04753734] 0
[ 0.06784656  0.0332121 ] 0
[ 0.02818891  0.05073204] 0
[ 0.03229602  0.02787995] 0
[ 0.07794774  0.09071296] 0
[ 0.06962523  0.09059449] 0
[ 0.0370687   0.00401082] 0
[ 0.09250121  0.07548973] 0
[ 0.06336604  0.03485509] 0
[ 0.06424929  0.08164135] 0
[ 0.0929987  0.0180103] 0
[ 0.05061504  0.01261128] 0
[ 0.05955266  0.00927148] 0
[ 0.09753881  0.04029121] 0
[ 0.08010966  0.03930398] 0
[ 0.04403452  0.07906676] 0
[ 0.07661913  0.07397267] 0
[ 0.04688071  0.09515697] 0
[ 0.04247379  0.01339884] 0
[ 0.03715764  0.00857522] 0
[ 0.09415455  0.09458762] 0
[ 0.04770313  0.0719336 ] 0
[ 0.02855479  0.07365782] 0
[ 0.03700771  0.09847908] 0
[ 0.09643707  0.09005188] 0
[ 0.03994919  0.00730812] 0
[ 0.05589462  0.06246149] 0
[ 0.00237732  0.03467798] 0
[ 0.09185965  0.07722615] 0
[ 0.0736285   0.03094146] 0
[ 0.04618424  0.02558585] 0
[ 0.0234771   0.07029249] 0
[ 0.05574479  0.04457356] 0
[ 0.09498801  0.07889494] 0
[ 0.02971368  0.00587402] 0
[ 0.07198133  0.03761408] 0
[ 0.01354439  0.03981093] 0
[ 0.01741812  0.05747647] 0
