[ 0.85558784  0.82552467] 0
[ 0.80023535  0.82651048] 0
[ 0.83712384  0.83024575] 0
[ 0.87185993  0.84308184] 0
[ 0.80744789  0.81751959] 0
[ 0.88586394  0.88906097] 0
[ 0.89741345  0.86864197] 0
[ 0.8667992   0.85533041] 0
[ 0.86886011  0.87758495] 0
[ 0.80249187  0.81682563] 0
[ 0.81544371  0.83228278] 0
[ 0.88545725  0.85938112] 0
[ 0.8041969   0.84028318] 0
[ 0.81918533  0.82530026] 0
[ 0.85658075  0.85093524] 0
[ 0.82644075  0.86569337] 0
[ 0.8381249   0.85220576] 0
[ 0.83901927  0.84980551] 0
[ 0.86662964  0.8585337 ] 0
[ 0.82987485  0.85333046] 0
[ 0.84799841  0.85721418] 0
[ 0.84135115  0.86675941] 0
[ 0.87709479  0.85169643] 0
[ 0.8222682   0.84705981] 0
[ 0.83802584  0.82608193] 0
[ 0.86744162  0.86204454] 0
[ 0.84046774  0.84701705] 0
[ 0.84630679  0.82137185] 0
[ 0.88406148  0.87018406] 0
[ 0.82580603  0.82016534] 0
[ 0.88787936  0.83803011] 0
[ 0.85090001  0.83696288] 0
[ 0.81702974  0.80502238] 0
[ 0.87955917  0.86630012] 0
[ 0.84665809  0.86702638] 0
[ 0.89150117  0.89447893] 0
[ 0.84454262  0.8361189 ] 0
[ 0.86188448  0.87652366] 0
[ 0.89319771  0.87723942] 0
[ 0.82659194  0.86542864] 0
[ 0.82358905  0.8150622 ] 0
[ 0.84160976  0.8365478 ] 0
[ 0.86677761  0.86884203] 0
[ 0.81561256  0.82304955] 0
[ 0.84726867  0.84554576] 0
[ 0.87824941  0.87493269] 0
[ 0.81652553  0.82841061] 0
[ 0.8646153   0.87003742] 0
[ 0.89417133  0.88013165] 0
[ 0.82134754  0.81638303] 0
[ 0.89767701  0.87549229] 0
[ 0.82459883  0.8318884 ] 0
[ 0.81401291  0.8361215 ] 0
[ 0.8686634   0.85364026] 0
[ 0.8792189   0.88290262] 0
[ 0.83343468  0.84095606] 0
[ 0.85857898  0.85184402] 0
[ 0.82751835  0.83529333] 0
[ 0.86397763  0.86961073] 0
[ 0.80518883  0.81368448] 0
[ 0.88066128  0.87475486] 0
[ 0.81929781  0.80249437] 0
[ 0.88676914  0.87442029] 0
[ 0.86060054  0.84087414] 0
[ 0.84282359  0.85181536] 0
[ 0.84619014  0.83897219] 0
[ 0.89160482  0.84887489] 0
[ 0.87240472  0.8748442 ] 0
[ 0.88720915  0.86965221] 0
[ 0.88813195  0.86905612] 0
[ 0.84248756  0.84718071] 0
[ 0.85092895  0.84382658] 0
[ 0.85704792  0.86492578] 0
[ 0.8958946   0.86735665] 0
[ 0.82559002  0.82502642] 0
[ 0.86752438  0.85707321] 0
[ 0.89413824  0.87072936] 0
[ 0.87351554  0.8623846 ] 0
[ 0.84870336  0.84037232] 0
[ 0.80075802  0.81233829] 0
[ 0.8306124   0.85249694] 0
[ 0.81581967  0.83107554] 0
[ 0.83962772  0.82448706] 0
[ 0.86248689  0.84524851] 0
[ 0.8538851   0.82554471] 0
[ 0.89088289  0.86334055] 0
[ 0.88572629  0.87923848] 0
[ 0.8404572   0.83927638] 0
[ 0.80378852  0.83928393] 0
[ 0.83933638  0.81443826] 0
[ 0.82727778  0.83818758] 0
[ 0.81513462  0.81841321] 0
[ 0.83261335  0.83230403] 0
[ 0.81731939  0.8373227 ] 0
[ 0.85000409  0.85363665] 0
[ 0.85723396  0.8629462 ] 0
[ 0.89689769  0.87464968] 0
[ 0.8039633   0.82352086] 0
[ 0.8929946   0.86563296] 0
[ 0.82317348  0.8368368 ] 0
[ 0.82135703  0.82157456] 0
[ 0.8060325   0.80685111] 0
[ 0.83480398  0.80918826] 0
[ 0.82925799  0.82533528] 0
[ 0.87022408  0.88877928] 0
[ 0.80878295  0.82625499] 0
[ 0.84952317  0.84127161] 0
[ 0.80725243  0.83650734] 0
[ 0.82715637  0.81430127] 0
[ 0.86562056  0.84331531] 0
[ 0.88286043  0.86894495] 0
[ 0.8801797   0.85987045] 0
[ 0.85244278  0.85727742] 0
[ 0.80294579  0.82864071] 0
[ 0.86168261  0.87062574] 0
[ 0.8940921  0.8630921] 0
[ 0.85404879  0.85804531] 0
[ 0.82899113  0.83490029] 0
[ 0.87569206  0.84388084] 0
[ 0.80936686  0.8256361 ] 0
[ 0.85983062  0.85013036] 0
[ 0.85814598  0.84625591] 0
[ 0.80580794  0.82638534] 0
[ 0.87041579  0.83738026] 0
[ 0.84566209  0.84035553] 0
[ 0.87690574  0.85896262] 0
[ 0.87095495  0.8435445 ] 0
[ 0.84729004  0.83269527] 0
[ 0.87578665  0.85254449] 0
[ 0.87380356  0.86668681] 0
[ 0.88838421  0.88615365] 0
[ 0.8518451   0.82337772] 0
[ 0.84680536  0.85197062] 0
[ 0.87427805  0.8207591 ] 0
[ 0.85122057  0.86607714] 0
[ 0.87919665  0.86245902] 0
[ 0.81763114  0.82700457] 0
[ 0.84005602  0.80769022] 0
[ 0.87852984  0.88814882] 0
[ 0.8200836   0.82359571] 0
[ 0.86103741  0.85716486] 0
[ 0.85723709  0.8656086 ] 0
[ 0.86275443  0.83895605] 0
[ 0.86769874  0.87635058] 0
[ 0.88351172  0.88406096] 0
[ 0.81868269  0.86194256] 0
[ 0.88874996  0.8849373 ] 0
[ 0.80255947  0.80104905] 0
[ 0.89688601  0.89738347] 0
[ 0.88299593  0.87266249] 0
[ 0.82190123  0.83655175] 0
[ 0.83297775  0.84510706] 0
[ 0.83653764  0.84871496] 0
[ 0.8717371   0.85655072] 0
[ 0.87827347  0.89155013] 0
[ 0.82152747  0.81580143] 0
[ 0.82068181  0.82386605] 0
[ 0.85521893  0.84798596] 0
[ 0.86662958  0.81929744] 0
[ 0.8604049   0.85814142] 0
[ 0.81200817  0.80307092] 0
[ 0.8546916   0.87994002] 0
[ 0.80335677  0.82736543] 0
[ 0.83514086  0.83401406] 0
[ 0.88007904  0.86099577] 0
[ 0.83775692  0.84201346] 0
[ 0.85127913  0.85958853] 0
[ 0.81559412  0.83095671] 0
[ 0.84292507  0.85508799] 0
[ 0.88737073  0.86207705] 0
[ 0.82246258  0.8296516 ] 0
[ 0.81558343  0.84104942] 0
[ 0.86596856  0.86731854] 0
[ 0.83880776  0.82156082] 0
[ 0.83943955  0.81783426] 0
[ 0.89067131  0.84593035] 0
[ 0.82900934  0.83305833] 0
[ 0.87703282  0.86817308] 0
[ 0.88903463  0.85729403] 0
[ 0.87147173  0.86262294] 0
[ 0.87302412  0.83253333] 0
[ 0.86663295  0.84992073] 0
[ 0.87382699  0.86971784] 0
[ 0.86110738  0.8964497 ] 0
[ 0.85033031  0.82417699] 0
[ 0.85290412  0.84175758] 0
[ 0.82211866  0.83191477] 0
[ 0.81867533  0.83123877] 0
[ 0.84826712  0.83766186] 0
[ 0.84443328  0.83456207] 0
[ 0.84201162  0.82295094] 0
[ 0.80112889  0.81830005] 0
[ 0.89470357  0.87813386] 0
[ 0.86622541  0.83604138] 0
[ 0.86309083  0.83550801] 0
[ 0.86492264  0.84186699] 0
[ 0.80753048  0.83079643] 0
[ 0.81977805  0.80720886] 0
[ 0.87630737  0.89680113] 0
[ 0.86330597  0.8288045 ] 0
[ 0.84361078  0.83772067] 0
[ 0.86049089  0.87208185] 0
[ 0.81297424  0.8020859 ] 0
[ 0.81856951  0.82138889] 0
[ 0.84528128  0.86727115] 0
[ 0.89497952  0.84448782] 0
[ 0.87950541  0.88112776] 0
[ 0.8038574   0.83369044] 0
[ 0.82387996  0.82027896] 0
[ 0.83154208  0.83207036] 0
[ 0.84149767  0.83960346] 0
[ 0.83082047  0.8046562 ] 0
[ 0.86420219  0.83976087] 0
[ 0.84792793  0.85066329] 0
[ 0.83314507  0.82911193] 0
[ 0.87372825  0.84465242] 0
[ 0.84019385  0.81939514] 0
[ 0.87021565  0.85948086] 0
[ 0.87040064  0.82386765] 0
[ 0.89943512  0.88993913] 0
[ 0.8164571   0.84024821] 0
[ 0.8756836   0.85663843] 0
[ 0.89298613  0.88417486] 0
[ 0.87684097  0.8466606 ] 0
[ 0.81164705  0.80936673] 0
[ 0.83468762  0.85197681] 0
[ 0.88638954  0.86981087] 0
[ 0.86920647  0.84301634] 0
[ 0.87785233  0.85773811] 0
[ 0.81712819  0.8204618 ] 0
[ 0.81827797  0.84311596] 0
[ 0.87437317  0.85055488] 0
[ 0.89481714  0.87220937] 0
[ 0.87964085  0.86836507] 0
[ 0.8085135   0.81482064] 0
[ 0.85933886  0.84885019] 0
[ 0.87557399  0.8804978 ] 0
[ 0.83472462  0.84271589] 0
[ 0.83096087  0.8250051 ] 0
[ 0.86708538  0.87217641] 0
[ 0.87697362  0.88714743] 0
[ 0.82780383  0.84224041] 0
[ 0.88431015  0.88912438] 0
[ 0.84842433  0.82829157] 0
[ 0.88987454  0.85716867] 0
[ 0.82862915  0.83551406] 0
[ 0.87838422  0.8723743 ] 0
[ 0.88313373  0.87940325] 0
[ 0.89283427  0.8623758 ] 0
[ 0.83418798  0.83237101] 0
[ 0.83513593  0.83535783] 0
[ 0.87304712  0.84692249] 0
[ 0.89326899  0.87988638] 0
[ 0.86246493  0.88087031] 0
[ 0.85696139  0.8504889 ] 0
[ 0.85952913  0.86803416] 0
[ 0.81773332  0.81325377] 0
[ 0.87818881  0.87591377] 0
[ 0.85283084  0.86879711] 0
[ 0.84627104  0.80953845] 0
[ 0.80805453  0.80956182] 0
[ 0.86523204  0.85574892] 0
[ 0.80055775  0.80529807] 0
[ 0.85263284  0.851855  ] 0
[ 0.88540941  0.85410456] 0
[ 0.88894066  0.87715263] 0
[ 0.84541816  0.85865097] 0
[ 0.89577305  0.87148224] 0
[ 0.87015476  0.82183634] 0
[ 0.89189591  0.87298954] 0
[ 0.8135449   0.84408692] 0
[ 0.89676681  0.88063553] 0
[ 0.80150403  0.82802832] 0
[ 0.88356684  0.87866962] 0
[ 0.89898654  0.88626344] 0
[ 0.89951399  0.84960755] 0
[ 0.88020397  0.87391576] 0
[ 0.88912384  0.86879402] 0
[ 0.84745302  0.87828245] 0
[ 0.8583193   0.84531322] 0
[ 0.82462312  0.81648224] 0
[ 0.86718763  0.86218741] 0
[ 0.81405607  0.81506982] 0
[ 0.82710955  0.84620334] 0
[ 0.82822879  0.83927389] 0
[ 0.83111282  0.82414545] 0
[ 0.87222342  0.86865834] 0
[ 0.81152022  0.82063999] 0
[ 0.84331616  0.83563254] 0
[ 0.8354351   0.82749319] 0
[ 0.89540239  0.8972554 ] 0
[ 0.85437978  0.86690421] 0
[ 0.88910627  0.87779107] 0
[ 0.86039496  0.84840413] 0
[ 0.83104824  0.85637502] 0
[ 0.81428113  0.81149002] 0
[ 0.89191713  0.88343595] 0
[ 0.86113682  0.84853873] 0
[ 0.87899186  0.88466292] 0
[ 0.83154266  0.82824836] 0
[ 0.80816471  0.81187183] 0
[ 0.84403521  0.83465674] 0
[ 0.83356016  0.85018511] 0
[ 0.83695144  0.84966713] 0
[ 0.81741947  0.83591218] 0
[ 0.81433421  0.82619506] 0
[ 0.8184387   0.83124609] 0
[ 0.80093963  0.80466719] 0
[ 0.88221191  0.87725863] 0
[ 0.83040531  0.83511932] 0
[ 0.88422034  0.85175037] 0
[ 0.84300511  0.84473414] 0
[ 0.80414147  0.84146253] 0
[ 0.8339156   0.82927488] 0
[ 0.85373632  0.85029266] 0
[ 0.88668884  0.86942984] 0
[ 0.83073066  0.83610772] 0
[ 0.87590051  0.89757842] 0
[ 0.84750672  0.8229387 ] 0
[ 0.82629236  0.82079393] 0
[ 0.86054185  0.86181565] 0
[ 0.81245809  0.82756932] 0
[ 0.86169196  0.85296441] 0
[ 0.82058783  0.83644212] 0
[ 0.83781003  0.83525105] 0
[ 0.85093112  0.83966438] 0
[ 0.83205694  0.84050472] 0
[ 0.83475575  0.84857513] 0
[ 0.81273806  0.84952913] 0
[ 0.89489875  0.8808283 ] 0
[ 0.83348579  0.83476919] 0
[ 0.85303715  0.83375196] 0
[ 0.89676605  0.8548376 ] 0
[ 0.87098772  0.86760836] 0
[ 0.84271505  0.8289387 ] 0
[ 0.81517073  0.84976039] 0
[ 0.84473989  0.85147943] 0
[ 0.83090552  0.8476901 ] 0
[ 0.88702058  0.86775677] 0
[ 0.83561031  0.82162479] 0
[ 0.86178937  0.86352728] 0
[ 0.85367555  0.84253495] 0
[ 0.80148657  0.80182468] 0
[ 0.85946883  0.86150239] 0
[ 0.82154543  0.81834209] 0
[ 0.88050955  0.86551977] 0
[ 0.82382908  0.83412443] 0
[ 0.81022595  0.84622154] 0
[ 0.83534592  0.85212938] 0
[ 0.85968663  0.84625331] 0
[ 0.8184139   0.82057921] 0
[ 0.86990356  0.89353127] 0
[ 0.80369017  0.82845714] 0
[ 0.80544672  0.80063249] 0
[ 0.89032807  0.86757338] 0
[ 0.84988846  0.85394368] 0
[ 0.8963219   0.88101334] 0
[ 0.82542605  0.87063345] 0
[ 0.80386874  0.84767455] 0
[ 0.81298372  0.8255933 ] 0
[ 0.80396264  0.81459097] 0
[ 0.8856394   0.88592316] 0
[ 0.82541462  0.8403659 ] 0
[ 0.81233788  0.82226016] 0
[ 0.88767472  0.86418082] 0
[ 0.88653059  0.86378305] 0
[ 0.84485816  0.83562638] 0
[ 0.87204469  0.85040566] 0
[ 0.85408707  0.82300914] 0
[ 0.84500559  0.84356099] 0
[ 0.87336278  0.85454488] 0
[ 0.83242057  0.8480149 ] 0
[ 0.86760081  0.84528896] 0
[ 0.87007841  0.8551645 ] 0
[ 0.85941818  0.81741828] 0
[ 0.88468459  0.86338387] 0
[ 0.87691121  0.85102401] 0
[ 0.82241657  0.83898636] 0
[ 0.824179   0.8258126] 0
[ 0.8436222   0.84980974] 0
[ 0.88754794  0.86438911] 0
[ 0.85300355  0.8671909 ] 0
[ 0.89527781  0.87533616] 0
[ 0.82246223  0.83910214] 0
[ 0.84593017  0.81694876] 0
[ 0.84446813  0.82567592] 0
[ 0.87653288  0.86015236] 0
[ 0.81258523  0.8075697 ] 0
[ 0.83176514  0.85838799] 0
[ 0.85201824  0.84248968] 0
[ 0.89582147  0.85281451] 0
[ 0.83480341  0.84617196] 0
[ 0.86955893  0.85536248] 0
[ 0.85380223  0.82216584] 0
[ 0.89176614  0.84813626] 0
[ 0.89696002  0.85212274] 0
[ 0.82352439  0.84700018] 0
[ 0.88684064  0.86729159] 0
[ 0.81451925  0.80304519] 0
[ 0.88355266  0.84075052] 0
[ 0.84752224  0.86758641] 0
[ 0.8953315   0.86501751] 0
[ 0.88130684  0.82497626] 0
[ 0.88794432  0.85887763] 0
[ 0.84476708  0.81358397] 0
[ 0.82873506  0.83767937] 0
[ 0.8361647   0.82683194] 0
[ 0.83687962  0.81594215] 0
[ 0.86204852  0.85765301] 0
[ 0.82392791  0.82569891] 0
[ 0.88277468  0.86895283] 0
[ 0.88240487  0.86071497] 0
[ 0.8820151   0.87413166] 0
[ 0.86419576  0.8657012 ] 0
[ 0.80242936  0.80914331] 0
[ 0.87269436  0.89760121] 0
[ 0.8581491   0.83495723] 0
[ 0.88515131  0.86902173] 0
[ 0.80991321  0.8537579 ] 0
[ 0.87605583  0.87126954] 0
[ 0.81280405  0.81066319] 0
[ 0.8510224   0.84847721] 0
[ 0.87318713  0.84446602] 0
[ 0.83319057  0.85017709] 0
[ 0.81349451  0.81915448] 0
[ 0.88424809  0.86599284] 0
[ 0.85568046  0.84913045] 0
[ 0.87833428  0.85714651] 0
[ 0.88316795  0.89381861] 0
[ 0.8177912   0.80589796] 0
