[ 0.74026892  0.78348262] 0
[ 0.713627    0.77100216] 0
[ 0.70729679  0.73918491] 0
[ 0.7451966  0.7713299] 0
[ 0.73562237  0.79430562] 0
[ 0.72941811  0.78079995] 0
[ 0.75267095  0.77606709] 0
[ 0.74601163  0.79588008] 0
[ 0.7560587   0.75957196] 0
[ 0.77031979  0.79863214] 0
[ 0.76416581  0.78046528] 0
[ 0.72469989  0.75533821] 0
[ 0.76434324  0.75501706] 0
[ 0.74174539  0.77162212] 0
[ 0.73584704  0.76768448] 0
[ 0.75953368  0.79319671] 0
[ 0.71463762  0.75902255] 0
[ 0.72955732  0.77728465] 0
[ 0.74591689  0.77454262] 0
[ 0.72008661  0.75102858] 0
[ 0.7169145   0.74912875] 0
[ 0.75706165  0.79208386] 0
[ 0.71251007  0.74792166] 0
[ 0.72118595  0.75713278] 0
[ 0.71006536  0.74447249] 0
[ 0.79444935  0.79821273] 0
[ 0.70972421  0.79892308] 0
[ 0.76194366  0.78325639] 0
[ 0.72903535  0.77043734] 0
[ 0.77970731  0.77720705] 0
[ 0.72604716  0.75194756] 0
[ 0.70030762  0.73531915] 0
[ 0.73071935  0.76571686] 0
[ 0.73741026  0.77616719] 0
[ 0.77289225  0.76922099] 0
[ 0.7461591   0.79378356] 0
[ 0.72796459  0.76877042] 0
[ 0.76270092  0.79930604] 0
[ 0.77108737  0.78885441] 0
[ 0.70036205  0.74569347] 0
[ 0.72242632  0.75946214] 0
[ 0.7339361   0.77870355] 0
[ 0.73805335  0.77795112] 0
[ 0.71894138  0.75963369] 0
[ 0.7902394   0.79708098] 0
[ 0.71141852  0.76416789] 0
[ 0.75105711  0.78868125] 0
[ 0.74496644  0.79100402] 0
[ 0.7821289   0.79009674] 0
[ 0.7745862  0.7973688] 0
[ 0.72734999  0.77742294] 0
[ 0.76229763  0.77944326] 0
[ 0.71681117  0.73118591] 0
[ 0.73217079  0.77070805] 0
[ 0.76577335  0.78747813] 0
[ 0.77241477  0.79430244] 0
[ 0.73041893  0.73837273] 0
[ 0.74065754  0.77664827] 0
[ 0.76288178  0.79564223] 0
[ 0.72447233  0.76854734] 0
[ 0.73780287  0.78524152] 0
[ 0.75321868  0.77612225] 0
[ 0.72881181  0.75912339] 0
[ 0.70554822  0.769665  ] 0
[ 0.7112688   0.73716596] 0
[ 0.7127872   0.78884382] 0
[ 0.73255176  0.77760903] 0
[ 0.75489916  0.79246678] 0
[ 0.72767368  0.77527817] 0
[ 0.74804548  0.75560928] 0
[ 0.71789598  0.71518678] 0
[ 0.72569612  0.75420749] 0
[ 0.72755883  0.74468767] 0
[ 0.70502732  0.74502947] 0
[ 0.76222996  0.78948096] 0
[ 0.7767664   0.79616705] 0
[ 0.77971983  0.78385136] 0
[ 0.71689943  0.75130404] 0
[ 0.71532526  0.78854946] 0
[ 0.7256847   0.78509933] 0
[ 0.74967884  0.77008503] 0
[ 0.79114893  0.79706359] 0
[ 0.71990649  0.75256527] 0
[ 0.70602757  0.7620146 ] 0
[ 0.7628003   0.79969964] 0
[ 0.77466757  0.78446798] 0
[ 0.71647736  0.76008939] 0
[ 0.70582365  0.75028268] 0
[ 0.75692551  0.77792834] 0
[ 0.77019278  0.77879394] 0
[ 0.70597798  0.74807129] 0
[ 0.70257179  0.77132788] 0
[ 0.76979314  0.78592613] 0
[ 0.71198918  0.75052779] 0
[ 0.73700822  0.76763058] 0
[ 0.7425273   0.76128848] 0
[ 0.75394366  0.77250624] 0
[ 0.72069918  0.73532339] 0
[ 0.74154485  0.76735712] 0
[ 0.7282864   0.77069266] 0
[ 0.73352702  0.77559523] 0
[ 0.70571625  0.76435501] 0
[ 0.76660188  0.79005293] 0
[ 0.74134814  0.77523937] 0
[ 0.71569386  0.75913759] 0
[ 0.70108697  0.73418331] 0
[ 0.77844539  0.78713913] 0
[ 0.72897156  0.76347609] 0
[ 0.72782642  0.7851395 ] 0
[ 0.73226366  0.77173283] 0
[ 0.75057549  0.75414331] 0
[ 0.74175385  0.77462576] 0
[ 0.71702745  0.75034054] 0
[ 0.71697422  0.7640932 ] 0
[ 0.71272772  0.73460533] 0
[ 0.78798285  0.79050606] 0
[ 0.78723088  0.79540441] 0
[ 0.72354003  0.77190285] 0
[ 0.71185996  0.78454473] 0
[ 0.7718639   0.79194372] 0
[ 0.74473529  0.79112599] 0
[ 0.76587282  0.7815273 ] 0
[ 0.70802112  0.73935844] 0
[ 0.71084981  0.75130007] 0
[ 0.78304054  0.78465945] 0
[ 0.79060558  0.77151487] 0
[ 0.78057812  0.79721539] 0
[ 0.7835935   0.76545921] 0
[ 0.73932527  0.78508605] 0
[ 0.79524406  0.79623486] 0
[ 0.75553271  0.79462621] 0
[ 0.75597641  0.75158865] 0
[ 0.72396817  0.75849188] 0
[ 0.75673838  0.76982277] 0
